date_local,date_utc,dateutc,received_local,tempf,temp_c,humidity,windspeedmph,wind_kmh,windgustmph,gust_kmh,winddir,baromrelin,pressure_hpa,dailyrainin,dailyrainmm,hourlyrainin,hourlyrainmm,eventrainin,eventrainmm,totalrainin,totalrainmm,dewptf,dewpt_c,feelsLike,feelslike_c,uv,solarradiation
2026-05-02 18:42:34,,2026-05-02 21:42:32,2026-05-02 18:42:34,66.7,19.27777777777778,99.0,0.0,0.0,0.0,0.0,26.0,29.932,1013.6142548,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,19.116201706777264,,19.27777777777778,0.0,0.0
2026-05-02 18:42:50,,2026-05-02 21:42:48,2026-05-02 18:42:50,66.7,19.27777777777778,99.0,0.0,0.0,0.0,0.0,26.0,29.926,1013.4110714,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,19.116201706777264,,19.27777777777778,0.0,0.0
2026-05-02 18:43:06,,2026-05-02 21:43:04,2026-05-02 18:43:06,66.7,19.27777777777778,99.0,0.0,0.0,0.0,0.0,26.0,29.926,1013.4110714,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,19.116201706777264,,19.27777777777778,0.0,0.0
2026-05-02 18:43:32,,2026-05-02 21:43:31,2026-05-02 18:43:32,66.7,19.27777777777778,99.0,0.0,0.0,0.0,0.0,26.0,29.929,1013.5126630999999,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,19.116201706777264,,19.27777777777778,0.0,0.0
2026-05-02 18:43:54,,2026-05-02 21:43:52,2026-05-02 18:43:54,66.7,19.27777777777778,99.0,0.0,0.0,0.0,0.0,26.0,29.929,1013.5126630999999,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,19.116201706777264,,19.27777777777778,0.0,0.0
2026-05-02 18:44:31,,2026-05-02 21:44:30,2026-05-02 18:44:31,66.7,19.27777777777778,99.0,0.0,0.0,0.0,0.0,26.0,29.929,1013.5126630999999,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,19.116201706777264,,19.27777777777778,0.0,0.0
2026-05-02 18:44:58,,2026-05-02 21:44:56,2026-05-02 18:44:58,66.7,19.27777777777778,99.0,0.0,0.0,0.0,0.0,25.0,29.926,1013.4110714,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,19.116201706777264,,19.27777777777778,0.0,0.0
2026-05-02 18:45:14,,2026-05-02 21:45:12,2026-05-02 18:45:14,66.7,19.27777777777778,99.0,0.0,0.0,0.0,0.0,25.0,29.926,1013.4110714,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,19.116201706777264,,19.27777777777778,0.0,0.0
2026-05-02 18:45:31,,2026-05-02 21:45:30,2026-05-02 18:45:31,66.7,19.27777777777778,99.0,0.0,0.0,0.0,0.0,9.0,29.926,1013.4110714,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,19.116201706777264,,19.27777777777778,0.0,0.0
2026-05-02 18:46:02,,2026-05-02 21:46:00,2026-05-02 18:46:02,66.6,19.222222222222218,99.0,0.0,0.0,0.0,0.0,9.0,29.929,1013.5126630999999,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,19.060715983386892,,19.222222222222218,0.0,0.0
2026-05-02 18:46:34,,2026-05-02 21:46:32,2026-05-02 18:46:34,66.6,19.222222222222218,99.0,0.0,0.0,0.0,0.0,8.0,29.929,1013.5126630999999,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,19.060715983386892,,19.222222222222218,0.0,0.0
2026-05-02 18:46:50,,2026-05-02 21:46:48,2026-05-02 18:46:50,66.6,19.222222222222218,99.0,0.0,0.0,0.0,0.0,8.0,29.935,1013.7158465,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,19.060715983386892,,19.222222222222218,0.0,0.0
2026-05-02 18:47:22,,2026-05-02 21:47:20,2026-05-02 18:47:22,66.6,19.222222222222218,99.0,0.0,0.0,0.0,0.0,8.0,29.935,1013.7158465,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,19.060715983386892,,19.222222222222218,0.0,0.0
2026-05-02 18:47:54,,2026-05-02 21:47:52,2026-05-02 18:47:54,66.6,19.222222222222218,99.0,0.0,0.0,0.0,0.0,8.0,29.929,1013.5126630999999,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,19.060715983386892,,19.222222222222218,0.0,0.0
2026-05-02 18:48:10,,2026-05-02 21:48:08,2026-05-02 18:48:10,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,8.0,29.929,1013.5126630999999,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 18:48:31,,2026-05-02 21:48:30,2026-05-02 18:48:31,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,8.0,29.929,1013.5126630999999,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 18:48:58,,2026-05-02 21:48:56,2026-05-02 18:48:58,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,8.0,29.921,1013.2417519,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 18:49:14,,2026-05-02 21:49:12,2026-05-02 18:49:14,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,9.0,29.921,1013.2417519,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 18:49:31,,2026-05-02 21:49:30,2026-05-02 18:49:31,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,9.0,29.921,1013.2417519,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 18:50:02,,2026-05-02 21:50:00,2026-05-02 18:50:02,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,9.0,29.918,1013.1401602,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 18:50:34,,2026-05-02 21:50:32,2026-05-02 18:50:34,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,9.0,29.918,1013.1401602,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 18:50:50,,2026-05-02 21:50:48,2026-05-02 18:50:50,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,9.0,29.921,1013.2417519,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 18:51:06,,2026-05-02 21:51:04,2026-05-02 18:51:06,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,9.0,29.921,1013.2417519,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 18:51:32,,2026-05-02 21:51:31,2026-05-02 18:51:32,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,9.0,29.926,1013.4110714,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 18:51:54,,2026-05-02 21:51:52,2026-05-02 18:51:54,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,9.0,29.926,1013.4110714,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 18:52:10,,2026-05-02 21:52:08,2026-05-02 18:52:10,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,9.0,29.926,1013.4110714,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 18:52:42,,2026-05-02 21:52:40,2026-05-02 18:52:42,66.6,19.222222222222218,99.0,0.0,0.0,0.0,0.0,9.0,29.929,1013.5126630999999,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,19.060715983386892,,19.222222222222218,0.0,0.0
2026-05-02 18:52:58,,2026-05-02 21:52:56,2026-05-02 18:52:58,66.6,19.222222222222218,99.0,0.0,0.0,0.0,0.0,9.0,29.929,1013.5126630999999,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,19.060715983386892,,19.222222222222218,0.0,0.0
2026-05-02 18:53:14,,2026-05-02 21:53:12,2026-05-02 18:53:14,66.6,19.222222222222218,99.0,0.0,0.0,0.0,0.0,9.0,29.929,1013.5126630999999,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,19.060715983386892,,19.222222222222218,0.0,0.0
2026-05-02 18:53:46,,2026-05-02 21:53:44,2026-05-02 18:53:46,66.6,19.222222222222218,99.0,0.0,0.0,0.0,0.0,9.0,29.929,1013.5126630999999,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,19.060715983386892,,19.222222222222218,0.0,0.0
2026-05-02 18:54:02,,2026-05-02 21:54:00,2026-05-02 18:54:02,66.6,19.222222222222218,99.0,0.0,0.0,0.0,0.0,9.0,29.929,1013.5126630999999,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,19.060715983386892,,19.222222222222218,0.0,0.0
2026-05-02 18:54:18,,2026-05-02 21:54:16,2026-05-02 18:54:18,66.6,19.222222222222218,99.0,0.0,0.0,0.0,0.0,9.0,29.929,1013.5126630999999,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,19.060715983386892,,19.222222222222218,0.0,0.0
2026-05-02 18:54:50,,2026-05-02 21:54:48,2026-05-02 18:54:50,66.6,19.222222222222218,99.0,0.0,0.0,0.0,0.0,9.0,29.924,1013.3433436,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,19.060715983386892,,19.222222222222218,0.0,0.0
2026-05-02 18:55:06,,2026-05-02 21:55:04,2026-05-02 18:55:06,66.6,19.222222222222218,99.0,0.0,0.0,0.0,0.0,9.0,29.924,1013.3433436,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,19.060715983386892,,19.222222222222218,0.0,0.0
2026-05-02 18:55:22,,2026-05-02 21:55:20,2026-05-02 18:55:22,66.6,19.222222222222218,99.0,0.0,0.0,0.0,0.0,9.0,29.924,1013.3433436,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,19.060715983386892,,19.222222222222218,0.0,0.0
2026-05-02 18:55:54,,2026-05-02 21:55:52,2026-05-02 18:55:54,66.6,19.222222222222218,99.0,0.0,0.0,0.0,0.0,9.0,29.915,1013.0385685,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,19.060715983386892,,19.222222222222218,0.0,0.0
2026-05-02 18:56:10,,2026-05-02 21:56:08,2026-05-02 18:56:10,66.6,19.222222222222218,99.0,0.0,0.0,0.0,0.0,9.0,29.915,1013.0385685,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,19.060715983386892,,19.222222222222218,0.0,0.0
2026-05-02 18:56:31,,2026-05-02 21:56:30,2026-05-02 18:56:31,66.6,19.222222222222218,99.0,0.0,0.0,0.0,0.0,9.0,29.915,1013.0385685,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,19.060715983386892,,19.222222222222218,0.0,0.0
2026-05-02 18:56:58,,2026-05-02 21:56:56,2026-05-02 18:56:58,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,9.0,29.921,1013.2417519,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 18:57:15,,2026-05-02 21:57:12,2026-05-02 18:57:15,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,9.0,29.921,1013.2417519,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 18:57:31,,2026-05-02 21:57:30,2026-05-02 18:57:31,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,9.0,29.921,1013.2417519,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 18:58:02,,2026-05-02 21:58:00,2026-05-02 18:58:02,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,9.0,29.921,1013.2417519,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 18:58:18,,2026-05-02 21:58:16,2026-05-02 18:58:18,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,9.0,29.921,1013.2417519,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 18:58:34,,2026-05-02 21:58:32,2026-05-02 18:58:34,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,9.0,29.921,1013.2417519,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 18:59:06,,2026-05-02 21:59:04,2026-05-02 18:59:06,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,9.0,29.921,1013.2417519,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 18:59:22,,2026-05-02 21:59:20,2026-05-02 18:59:22,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,8.0,29.921,1013.2417519,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 18:59:38,,2026-05-02 21:59:36,2026-05-02 18:59:38,66.4,19.111111111111114,99.0,0.2,0.32186880000000007,1.1,1.7702784000000003,6.0,29.912,1012.9369768,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 19:00:10,,2026-05-02 22:00:08,2026-05-02 19:00:10,66.4,19.111111111111114,99.0,0.9,1.4484096000000002,1.1,1.7702784000000003,2.0,29.912,1012.9369768,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 19:00:31,,2026-05-02 22:00:30,2026-05-02 19:00:31,66.4,19.111111111111114,99.0,0.9,1.4484096000000002,1.1,1.7702784000000003,2.0,29.912,1012.9369768,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 19:00:58,,2026-05-02 22:00:56,2026-05-02 19:00:58,66.4,19.111111111111114,99.0,1.1,1.7702784000000003,1.1,1.7702784000000003,2.0,29.918,1013.1401602,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 19:01:31,,2026-05-02 22:01:30,2026-05-02 19:01:31,66.4,19.111111111111114,99.0,0.4,0.6437376000000001,1.1,1.7702784000000003,2.0,29.918,1013.1401602,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 19:02:02,,2026-05-02 22:02:00,2026-05-02 19:02:02,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,2.0,29.915,1013.0385685,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 19:02:34,,2026-05-02 22:02:32,2026-05-02 19:02:34,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,2.0,29.915,1013.0385685,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 19:02:50,,2026-05-02 22:02:48,2026-05-02 19:02:50,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,2.0,29.926,1013.4110714,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 19:03:06,,2026-05-02 22:03:04,2026-05-02 19:03:06,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,2.0,29.926,1013.4110714,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 19:03:38,,2026-05-02 22:03:36,2026-05-02 19:03:38,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,2.0,29.924,1013.3433436,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 19:03:54,,2026-05-02 22:03:52,2026-05-02 19:03:54,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,2.0,29.924,1013.3433436,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 19:04:10,,2026-05-02 22:04:08,2026-05-02 19:04:10,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,2.0,29.924,1013.3433436,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 19:04:31,,2026-05-02 22:04:30,2026-05-02 19:04:31,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,2.0,29.924,1013.3433436,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 19:04:58,,2026-05-02 22:04:56,2026-05-02 19:04:58,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,2.0,29.926,1013.4110714,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 19:05:14,,2026-05-02 22:05:12,2026-05-02 19:05:14,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,2.0,29.926,1013.4110714,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 19:05:34,,2026-05-02 22:05:30,2026-05-02 19:05:34,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,2.0,29.926,1013.4110714,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 19:06:02,,2026-05-02 22:06:00,2026-05-02 19:06:02,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,2.0,29.921,1013.2417519,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 19:06:34,,2026-05-02 22:06:32,2026-05-02 19:06:34,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,2.0,29.921,1013.2417519,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 19:07:06,,2026-05-02 22:07:04,2026-05-02 19:07:06,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,2.0,29.926,1013.4110714,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 19:07:33,,2026-05-02 22:07:31,2026-05-02 19:07:33,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,2.0,29.918,1013.1401602,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 19:07:54,,2026-05-02 22:07:52,2026-05-02 19:07:54,66.4,19.111111111111114,99.0,0.0,0.0,0.0,0.0,2.0,29.918,1013.1401602,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.949744491353307,,19.111111111111114,0.0,0.0
2026-05-02 19:08:31,,2026-05-02 22:08:30,2026-05-02 19:08:31,66.2,19.0,99.0,0.0,0.0,0.0,0.0,2.0,29.918,1013.1401602,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.838772938982512,,19.0,0.0,0.0
2026-05-02 19:08:58,,2026-05-02 22:08:56,2026-05-02 19:08:58,66.2,19.0,99.0,0.0,0.0,0.0,0.0,2.0,29.918,1013.1401602,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.838772938982512,,19.0,0.0,0.0
2026-05-02 19:09:31,,2026-05-02 22:09:30,2026-05-02 19:09:31,66.2,19.0,99.0,0.0,0.0,0.0,0.0,2.0,29.918,1013.1401602,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.838772938982512,,19.0,0.0,0.0
2026-05-02 19:10:02,,2026-05-02 22:10:00,2026-05-02 19:10:02,66.2,19.0,99.0,0.0,0.0,0.0,0.0,2.0,29.929,1013.5126630999999,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.838772938982512,,19.0,0.0,0.0
2026-05-02 19:10:34,,2026-05-02 22:10:32,2026-05-02 19:10:34,66.2,19.0,99.0,0.0,0.0,0.0,0.0,2.0,29.929,1013.5126630999999,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.838772938982512,,19.0,0.0,0.0
2026-05-02 19:11:06,,2026-05-02 22:11:04,2026-05-02 19:11:06,66.2,19.0,99.0,0.0,0.0,0.0,0.0,2.0,29.918,1013.1401602,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.838772938982512,,19.0,0.0,0.0
2026-05-02 19:11:32,,2026-05-02 22:11:31,2026-05-02 19:11:32,66.2,19.0,99.0,0.0,0.0,0.0,0.0,2.0,29.929,1013.5126630999999,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.838772938982512,,19.0,0.0,0.0
2026-05-02 19:11:54,,2026-05-02 22:11:52,2026-05-02 19:11:54,66.2,19.0,99.0,0.0,0.0,0.0,0.0,2.0,29.929,1013.5126630999999,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.838772938982512,,19.0,0.0,0.0
2026-05-02 19:12:31,,2026-05-02 22:12:30,2026-05-02 19:12:31,66.2,19.0,99.0,0.0,0.0,0.0,0.0,2.0,29.929,1013.5126630999999,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.838772938982512,,19.0,0.0,0.0
2026-05-02 19:12:58,,2026-05-02 22:12:56,2026-05-02 19:12:58,66.2,19.0,99.0,0.0,0.0,0.0,0.0,2.0,29.929,1013.5126630999999,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.838772938982512,,19.0,0.0,0.0
2026-05-02 19:13:14,,2026-05-02 22:13:12,2026-05-02 19:13:14,66.2,19.0,99.0,0.0,0.0,0.0,0.0,2.0,29.929,1013.5126630999999,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.838772938982512,,19.0,0.0,0.0
2026-05-02 19:13:31,,2026-05-02 22:13:30,2026-05-02 19:13:31,66.2,19.0,99.0,0.0,0.0,0.0,0.0,2.0,29.929,1013.5126630999999,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.838772938982512,,19.0,0.0,0.0
2026-05-02 19:14:02,,2026-05-02 22:14:00,2026-05-02 19:14:02,66.2,19.0,99.0,0.0,0.0,0.0,0.0,2.0,29.929,1013.5126630999999,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.838772938982512,,19.0,0.0,0.0
2026-05-02 19:14:34,,2026-05-02 22:14:32,2026-05-02 19:14:34,66.2,19.0,99.0,0.0,0.0,0.0,0.0,2.0,29.929,1013.5126630999999,0.429,10.8966,0.0,0.0,0.0,0.0,191.22,4856.987999999999,,18.838772938982512,,19.0,0.0,0.0
